27365.5243	116.0225	0.481360123	0.58932879
27365.64436	1357.2045	0.475514488	0.563350026
27367.02568	87.9125	0.501718244	0.596913632
27367.38551	82.1005	0.580235504	0.676295765
27367.47166	82.072	0.593688854	0.695207316
27367.5576	135.9905	0.610073858	0.703426348
27367.7576	84.0105	0.634466401	0.734221493
27367.90955	812.101	0.642466927	0.779441484
27368.72564	169.967	0.631188676	0.781197815
27368.91157	90.051	0.607117868	0.797701103
27369.00601	83.7145	0.595815582	0.817658369
27369.09361	80.185	0.586314735	0.83644761
27369.80153	80.0385	0.345015264	0.808250721
27369.88967	83.906	0.327374622	0.796716354
27370.04957	96.05	0.296552502	0.756785068
27370.1496	255.976	0.283539927	0.737301559
27370.40958	719.9575	0.281032455	0.721344283
27371.13752	84.1105	0.27508456	0.679813747
27371.50959	84.0265	0.285333915	0.464067869
27371.59761	91.9595	0.285917466	0.434054468
27371.69357	108.0615	0.287484509	0.40991757
27371.80566	221.9845	0.288633239	0.377610532
27372.02962	711.989	0.294767804	0.363789326
27373.31366	81.871	0.513648736	0.409300542
27373.55762	80.015	0.56937326	0.413153929
27373.64164	128.004	0.58784065	0.415918685
27373.77364	160.0395	0.603082425	0.414389549
27373.93763	135.926	0.619438751	0.400579922
27374.07756	688.0505	0.628522749	0.392344438
27375.28589	83.8185	0.483295496	0.537545347
27375.3737	119.919	0.465760126	0.546031914
27375.49769	111.9165	0.452024444	0.555496146
27375.61362	700.0615	0.443319725	0.574324135
27376.66552	80.032	0.24830138	0.356269358
27376.74957	99.9925	0.242139641	0.340561273
27377.06955	216.3305	0.531877205	0.535070311
27377.29366	147.8995	0.500342117	0.5234326
27377.45796	379.541	0.487308325	0.454704741
27377.8415	84.0875	0.493742247	0.486941738
27377.94181	483.75	0.496882127	0.582964243
27378.44556	208.058	0.559070034	0.587131137
27378.66162	1569.841	0.558457317	0.618861798
27380.24562	620.005	0.554958145	0.614490531
27380.86961	919.97	0.552896047	0.611079147
27381.79361	3451.939	0.54829745	0.632573795
27385.27765	151.9175	0.490602794	0.469994793
27385.43356	204.1315	0.477697597	0.464993966
27385.64163	743.9205	0.465315445	0.455265313
27386.41352	1048.016	0.548585665	0.635309857
27387.50958	96.011	0.464917869	0.44691688
27387.60958	984.069	0.462572287	0.456501091
27388.62957	112.2245	0.543331197	0.637231986
27388.74578	287.886	0.545813916	0.636001404
27389.06959	159.9955	0.496395871	0.472552488
27389.23362	463.9295	0.511171766	0.461080191
27389.70965	1199.8705	0.460540697	0.457647
27390.94556	400.0015	0.549523353	0.635015135
27391.38555	1170.1465	0.461157175	0.456813157
27392.58958	219.997	0.540548957	0.631616445
27392.8136	95.991	0.542358744	0.628630415
27392.94951	1018.2625	0.458382251	0.453096694
27394.00367	150.112	0.535336723	0.621551088
27394.15776	919.798	0.536898824	0.623840843
27395.08176	2079.755	0.518100348	0.639112512
27397.19363	183.9195	0.489236284	0.470886018
27397.38157	388.0455	0.505052692	0.462734641
27397.77763	263.9495	0.477435752	0.461229525
27398.06552	638.133	0.517010628	0.623911537
27398.73764	151.9195	0.441448132	0.473301328
27398.89352	788.059	0.430962613	0.454416652
27399.7096	1087.9875	0.509226853	0.629058377
27400.83754	136.1455	0.340306292	0.55992807
27400.97754	284.0365	0.327159205	0.552997813
27401.29762	648.575	0.508049481	0.633467546
27401.94974	927.8185	0.510940229	0.633720494
27402.92153	152.023	0.447646679	0.466770389
27403.07753	684.283	0.427385125	0.46345986
27403.78986	715.705	0.505378356	0.640186699
27404.53752	152.1605	0.485240516	0.483617493
27404.69372	475.7995	0.468407677	0.472157216
27405.18952	920.087	0.500331607	0.642005808
27406.14155	124.0455	0.448727513	0.4946128
27406.26965	895.866	0.460048821	0.4794275
27407.1935	460.1235	0.487369288	0.625329208
27407.68599	659.7555	0.460242537	0.473013993
27408.36958	316.014	0.495250608	0.639389799
27408.75758	111.991	0.461921323	0.481456207
27408.87363	971.9295	0.462505727	0.478913516
