27365.5243	0.480556359	0.595317401
27365.52825	0.480312363	0.595072693
27365.53224	0.480567122	0.59356582
27365.53615	0.48066581	0.593497362
27365.54016	0.480782072	0.591275455
27365.54419	0.481002504	0.590977344
27365.54818	0.481004034	0.591020988
27365.5522	0.4816764	0.590719534
27365.55624	0.481674247	0.590831884
27365.56043	0.481506532	0.590837517
27365.56442	0.481672704	0.5890097
27365.56869	0.481499063	0.588918496
27365.57285	0.481397441	0.589846925
27365.57635	0.481458139	0.589856384
27365.58028	0.48159986	0.588658129
27365.58427	0.481765414	0.588494305
27365.5882	0.481484918	0.589010657
27365.59232	0.481831709	0.588849934
27365.59641	0.482003971	0.58742583
27365.60054	0.481709928	0.587538695
27365.60441	0.48178037	0.587849051
27365.60828	0.481794847	0.587792578
27365.61232	0.481662384	0.588438641
27365.61645	0.481595301	0.588477129
27365.62054	0.481623784	0.588890278
27365.62438	0.482138181	0.588670227
27365.6284	0.482008156	0.587824756
27365.63243	0.481709247	0.58791949
27365.63631	0.481767928	0.581213944
27365.64033	0.47855289	0.582062559
27365.64436	0.477290969	0.567443626
27365.64847	0.473710891	0.568037677
27365.65244	0.474252495	0.566143465
27365.65641	0.476072777	0.565708791
27365.66039	0.475762808	0.565347081
27365.66437	0.475924588	0.565213254
27365.66853	0.475766562	0.565710351
27365.67235	0.475866873	0.565528856
27365.67627	0.475937797	0.564028144
27365.68032	0.475859148	0.564066287
27365.68427	0.475728746	0.565237766
27365.68831	0.475648194	0.565262667
27365.69226	0.475509548	0.563245027
27365.69621	0.475744023	0.563058719
27365.70019	0.475742349	0.563926625
27365.70476	0.475911282	0.563890238
27365.7088	0.475624517	0.563851614
27365.71219	0.475738081	0.56370049
27365.71615	0.475901702	0.563480714
27365.72032	0.475863876	0.563574589
27365.72445	0.47589064	0.562027051
27365.72843	0.475788028	0.562021491
27365.73233	0.475776563	0.563428979
27365.73619	0.475828108	0.563415174
27365.74025	0.475469127	0.563494172
27365.74427	0.475414323	0.563436864
27365.74822	0.47557259	0.563517159
27365.75222	0.475531431	0.563521447
27365.75623	0.475450155	0.563110643
27365.76023	0.475456961	0.563102085
27365.76496	0.475437155	0.563180136
27365.76891	0.47558102	0.56313632
27365.7722	0.475607317	0.562816073
27365.77626	0.475687265	0.562719341
27365.78027	0.475680172	0.562669087
27365.78426	0.475473918	0.562845908
27365.7883	0.475433719	0.562600129
27365.7923	0.475563612	0.56251487
27365.79616	0.475467496	0.562885515
27365.80016	0.475228009	0.562997256
27365.80418	0.475511628	0.561997336
27365.80825	0.47608486	0.561593038
27365.81225	0.475804778	0.561839075
27365.81621	0.475488922	0.561996346
27365.82222	0.47552986	0.561724811
27365.8262	0.475682191	0.561719572
27365.83024	0.47558086	0.561825347
27365.83426	0.475467848	0.562186677
27365.83824	0.475574486	0.562189971
27365.84221	0.475513391	0.561589806
27365.84633	0.475484088	0.56155938
27365.85032	0.475385845	0.561136661
